PRSN,ADDRESS,Dataset Origin
713520,126 HOWLAND AVE ,IBMS Data
714240,13 EARL ST ,IBMS Data
714246,13 HAYDEN ST ,IBMS Data
714248,13 HOSKIN AVE ,IBMS Data
714249,13 KEEWATIN AVE ,IBMS Data
714281,140 A SPADINA AVE ,IBMS Data
715013,15 A PRINCE ARTHUR AVE ,IBMS Data
715021,15 BATHURST ST ,IBMS Data
715031,15 BULWER ST ,IBMS Data
715046,15 FRASER AVE ,IBMS Data
713733,12 R ADMIRAL RD ,IBMS Data
715784,181 A CARLAW AVE ,IBMS Data
715793,181 RONCESVALLES AVE ,IBMS Data
715812,1832 ST CLAIR AVE W,IBMS Data
715923,188 LOWTHER AVE ,IBMS Data
716601,2071 YONGE ST ,IBMS Data
716603,2073 YONGE ST ,IBMS Data
716751,2108 YONGE ST ,IBMS Data
716752,2109 1/2 YONGE ST ,IBMS Data
716753,2109 YONGE ST ,IBMS Data
716754,210 ADELAIDE ST W,IBMS Data
716760,210 DUNDAS ST W,IBMS Data
716762,210 KING ST E,IBMS Data
708142,15 YUKON PL ,IBMS Data
708151,220 WEST RD ,IBMS Data
708158,1363 BAYVIEW AVE ,IBMS Data
708160,1357 BAYVIEW AVE ,IBMS Data
709695,4062 OLD DUNDAS ST ,Both Datasets
709699,72 FRASER AVE ,Both Datasets
709722,100 MANITOBA DR ,IBMS Data
709727,25 BRUNSWICK AVE ,IBMS Data
710451,25 SULTAN ST ,IBMS Data
710462,1 C SULTAN ST ,Both Datasets
710474,2539 B LAKE SHORE BLVD W,IBMS Data
710478,7 AIRDRIE RD ,IBMS Data
711252,4929 JANE ST ,IBMS Data
712000,111 A JARVIS ST ,IBMS Data
712008,111 C QUEEN ST E,IBMS Data
719193,2 MANOR RD E,IBMS Data
712769,1137 KING ST W,IBMS Data
712786,113 MAITLAND ST ,IBMS Data
713550,127 A SPADINA AVE ,IBMS Data
714289,140 MUTUAL ST ,IBMS Data
714292,140 ST GEORGE ST ,IBMS Data
714294,140 WELLESLEY ST E,IBMS Data
714295,141 1/2 NIAGARA ST ,IBMS Data
715064,15 PINE HILL RD ,IBMS Data
715065,15 PROSPECT ST ,IBMS Data
715848,184 PEARL ST ,IBMS Data
716605,2074 QUEEN ST E,IBMS Data
716608,2077 YONGE ST ,IBMS Data
716609,2078 A QUEEN ST E,IBMS Data
716610,2078 YONGE ST ,IBMS Data
716614,207 A GERRARD ST E,IBMS Data
716649,2098 YONGE ST ,IBMS Data
706627,907 QUEEN ST W,Both Datasets
707431,270 GLADSTONE AVE ,Both Datasets
713649,129 C SHERBOURNE ST ,IBMS Data
708181,2523 LAKE SHORE BLVD W,Both Datasets
708193,140 KING ST E,Both Datasets
720331,36 CHARLES ST W,IBMS Data
720371,370 CHURCH ST ,IBMS Data
721112,425 KING ST W,IBMS Data
721115,425 QUEEN ST W,IBMS Data
721119,426 A QUEEN ST W,IBMS Data
721129,427 ADELAIDE ST E,IBMS Data
721136,428 A QUEEN ST W,IBMS Data
721877,48 A ABERDEEN AVE ,IBMS Data
721882,48 A HAVELOCK ST ,IBMS Data
722650,53 SIMCOE ST ,IBMS Data
722656,540 A SPADINA CRES ,IBMS Data
722674,541 MOUNT PLEASANT RD ,IBMS Data
722675,541 QUEEN ST W,Both Datasets
722683,542 A YONGE ST ,IBMS Data
723433,604 KING ST W,IBMS Data
723436,604 YONGE ST ,IBMS Data
723437,605 A COLLEGE ST ,IBMS Data
723447,605 YONGE ST ,IBMS Data
723457,607 A COLLEGE ST ,IBMS Data
723462,607 B QUEEN ST W,IBMS Data
724199,688 QUEEN ST E,Both Datasets
724202,688 YONGE ST ,IBMS Data
724208,68 A OSSINGTON AVE ,IBMS Data
724209,68 A ROWANWOOD AVE ,IBMS Data
724215,68 CHARLES ST E,IBMS Data
724239,690 YONGE ST ,IBMS Data
724994,782 A BROADVIEW AVE ,IBMS Data
725013,788 BAY ST ,IBMS Data
725759,88 A CRESCENT RD ,IBMS Data
725762,88 BAIN AVE ,IBMS Data
725764,88 B CRESCENT RD ,IBMS Data
725779,88 SPRUCE ST ,IBMS Data
725786,891 QUEEN ST E,IBMS Data
726520,9 A GLOUCESTER ST ,IBMS Data
726523,9 AVENUE OF THE ISLANDS  ,IBMS Data
726525,9 A YORKVILLE AVE ,IBMS Data
726545,9 CASTLEFIELD AVE ,IBMS Data
727297,57-63 SPADINA AVE ,Both Datasets
727312,6-10 WALMER RD ,IBMS Data
718905,2946 A DUNDAS ST W,IBMS Data
719618,323 EGLINTON AVE W,IBMS Data
715926,188 PEARL ST ,IBMS Data
716699,20 GIBSON AVE ,IBMS Data
714645,14 HAZELTON AVE ,IBMS Data
720557,38 A WHITEHALL RD ,IBMS Data
721331,441 CHERRY ST ,IBMS Data
722087,4 CHARLES ST E,IBMS Data
717435,233 SIMCOE ST ,IBMS Data
717437,233 YONGE ST ,IBMS Data
717455,234 A QUEEN ST E,IBMS Data
717471,2357 QUEEN ST E,IBMS Data
718154,25 WINCHESTER ST ,IBMS Data
718185,261 A QUEEN ST W,IBMS Data
718189,261 MC CAUL ST ,IBMS Data
718907,2948 DUNDAS ST W,IBMS Data
718919,2950 DUNDAS ST W,IBMS Data
720366,36 YONGE ST ,IBMS Data
719606,322 MILLWOOD RD ,IBMS Data
719614,323 A QUEEN ST W,Both Datasets
719619,323 KING ST W,IBMS Data
719636,325 ADELAIDE ST W,IBMS Data
719637,325 A KING ST W,IBMS Data
719648,325 QUEEN ST W,Both Datasets
721131,427 A QUEEN ST W,IBMS Data
720386,371 KEELE ST ,IBMS Data
720389,372 1/2 YONGE ST ,IBMS Data
720392,372 A QUEEN ST W,IBMS Data
720395,372 EGLINTON AVE W,IBMS Data
720407,374 KEELE ST ,IBMS Data
720409,375 ADELAIDE ST W,IBMS Data
720417,376 A YONGE ST ,IBMS Data
720420,376 EGLINTON AVE W,IBMS Data
721177,42 MOWAT AVE ,IBMS Data
721179,42 PARDEE AVE ,IBMS Data
721189,42 WHITEHALL RD ,IBMS Data
721192,42 YONGE ST ,IBMS Data
721193,430 1/2 COLLEGE ST ,IBMS Data
721197,430 COXWELL AVE ,IBMS Data
721925,490 A SUMMERHILL AVE ,IBMS Data
721926,490 A YONGE ST ,IBMS Data
721927,490 DUNDAS ST W,IBMS Data
721928,490 LAKESHORE AVE ,IBMS Data
721930,490 WELLINGTON ST W,IBMS Data
721942,491 QUEEN ST W,IBMS Data
721960,493 QUEEN ST W,IBMS Data
722696,544 A YONGE ST ,IBMS Data
722702,545 A MOUNT PLEASANT RD ,IBMS Data
722711,546 COLLEGE ST ,IBMS Data
722737,549 MOUNT PLEASANT RD ,IBMS Data
723467,607 YONGE ST ,IBMS Data
723469,608 A MOUNT PLEASANT RD ,IBMS Data
723471,608 COLLEGE ST ,IBMS Data
723476,608 SHERBOURNE ST ,IBMS Data
723478,609 A COLLEGE ST ,IBMS Data
723487,60 A MADISON AVE ,IBMS Data
723505,60 GEORGE ST ,IBMS Data
723511,60 HAVELOCK ST ,IBMS Data
724244,692 A YONGE ST ,IBMS Data
724253,694 A YONGE ST ,IBMS Data
724259,695 A MOUNT PLEASANT RD ,IBMS Data
724263,695 LAKESHORE AVE ,IBMS Data
724288,698 YONGE ST ,IBMS Data
725017,78 A CRESCENT RD ,IBMS Data
725022,78 BAIN AVE ,IBMS Data
725023,78 B CRESCENT RD ,IBMS Data
725038,78 OSSINGTON AVE ,IBMS Data
725039,78 OXFORD ST ,IBMS Data
725042,78 SPRUCE ST ,IBMS Data
725802,895 QUEEN ST E,IBMS Data
723502,60 EGLINTON AVE W,IBMS Data
723504,60 FRASER AVE ,IBMS Data
726591,9 ST JOSEPH ST ,IBMS Data
726594,9 TECUMSETH ST ,IBMS Data
726606,34-36 WHITEHALL RD ,IBMS Data
726607,454-464 YONGE ST ,Both Datasets
720398,373 ADELAIDE ST W,IBMS Data
720403,373 QUEEN ST W,IBMS Data
713258,121 SPADINA AVE ,IBMS Data
717476,2359 A QUEEN ST E,IBMS Data
717478,235 A YONGE ST ,IBMS Data
717481,235 DAVENPORT RD ,IBMS Data
717486,235 YONGE ST ,IBMS Data
717517,2373 YONGE ST ,IBMS Data
718205,262 A SHERBOURNE ST ,IBMS Data
718212,262 THE ESPLANADE  ,IBMS Data
718225,263 A QUEEN ST W,IBMS Data
718953,296 QUEEN ST W,IBMS Data
720374,370 RICHMOND ST W,IBMS Data
719695,328 A QUEEN ST W,IBMS Data
720429,378 EGLINTON AVE W,IBMS Data
720431,378 KEELE ST ,IBMS Data
720432,378 QUEEN ST W,IBMS Data
720433,379 A ADELAIDE ST W,IBMS Data
720436,379 C ADELAIDE ST W,IBMS Data
720444,379 VICTORIA ST ,IBMS Data
720449,37 A HAZELTON AVE ,IBMS Data
720451,37 AVENUE RD ,IBMS Data
720469,37 FRONT ST E,IBMS Data
721205,431 A QUEEN ST W,IBMS Data
721208,432 A QUEEN ST W,IBMS Data
721209,432 COXWELL AVE ,IBMS Data
721223,433 KING ST W,IBMS Data
721229,434 COXWELL AVE ,IBMS Data
721233,435 ADELAIDE ST E,IBMS Data
721237,435 KING ST W,IBMS Data
721241,436 A QUEEN ST W,IBMS Data
721244,436 COXWELL AVE ,IBMS Data
721973,495 JARVIS ST ,IBMS Data
721975,495 WELLINGTON ST W,IBMS Data
721982,496 DUNDAS ST W,IBMS Data
722002,498 YONGE ST ,IBMS Data
722017,49 AVENUE RD ,IBMS Data
722018,49 BATHURST ST ,IBMS Data
723454,606 SHERBOURNE ST ,IBMS Data
722745,54 BERRYMAN ST ,IBMS Data
722756,54 HAVELOCK ST ,IBMS Data
722759,54 HOSKIN AVE ,IBMS Data
723537,610 COLLEGE ST ,IBMS Data
723539,610 HURON ST ,IBMS Data
723542,610 YONGE ST ,Both Datasets
723547,611 A COLLEGE ST ,IBMS Data
723548,611 A MOUNT PLEASANT RD ,IBMS Data
723551,611 B YONGE ST ,IBMS Data
723560,612 A HURON ST ,IBMS Data
724295,69 BATHURST ST ,IBMS Data
724303,69 FRONT ST E,IBMS Data
724304,69 GLOUCESTER ST ,IBMS Data
724328,6 A CUMBERLAND ST ,IBMS Data
724329,6 ADELAIDE ST E,IBMS Data
725790,892 A QUEEN ST E,IBMS Data
725064,794 QUEEN ST E,IBMS Data
725070,796 QUEEN ST E,IBMS Data
725077,798 QUEEN ST E,IBMS Data
725085,79 AVENUE OF THE ISLANDS  ,IBMS Data
725108,79 YONGE ST ,IBMS Data
725846,8 A BRUNSWICK AVE ,IBMS Data
725847,8 ADELAIDE ST E,IBMS Data
725848,8 A HENRY ST ,IBMS Data
725849,8 A HOWARD ST ,IBMS Data
725861,8 B HENRY ST ,IBMS Data
725862,8 B HOWARD ST ,IBMS Data
725877,8 C HENRY ST ,IBMS Data
725878,8 C HOWARD ST ,IBMS Data
725880,8 COLLEGE ST ,IBMS Data
725885,8 D HENRY ST ,IBMS Data
725888,8 DUNDAS ST W,IBMS Data
726646,35-37 MACKENZIE CRES ,IBMS Data
726647,197-205 JOHN ST ,IBMS Data
715185,1631 QUEEN ST W,IBMS Data
715192,1635 QUEEN ST W,IBMS Data
723488,60 A MILL ST ,IBMS Data
723498,60 CARLTON ST ,IBMS Data
723508,60 GRENVILLE ST ,IBMS Data
722189,502 B EGLINTON AVE W,IBMS Data
722204,504 YONGE ST ,IBMS Data
722209,505 CHURCH ST ,IBMS Data
725091,79 FRONT ST E,IBMS Data
717542,2384 YONGE ST ,IBMS Data
717545,2385 YONGE ST ,IBMS Data
717549,2387 YONGE ST ,IBMS Data
717551,2389 YONGE ST ,IBMS Data
718256,264 THE ESPLANADE  ,IBMS Data
718264,265 CARLTON ST ,IBMS Data
718271,265 QUEEN ST W,IBMS Data
718290,267 ADELAIDE ST W,IBMS Data
718976,298 MILLWOOD RD ,IBMS Data
718983,299 A KING ST W,IBMS Data
718989,299 DAVENPORT RD ,IBMS Data
719006,29 A ROXBOROUGH ST E,IBMS Data
719720,32 BALDWIN ST ,IBMS Data
720479,37 MACKENZIE CRES ,IBMS Data
720483,37 OLD BREWERY LANE ,IBMS Data
720487,37 POLSON ST ,IBMS Data
720493,37 SHUTER ST ,IBMS Data
720502,380 HURON ST ,IBMS Data
720503,380 KEELE ST ,IBMS Data
720506,381 ADELAIDE ST W,IBMS Data
720515,382 KEELE ST ,IBMS Data
720524,384 KEELE ST ,IBMS Data
721253,437 A QUEEN ST W,IBMS Data
721258,438 A QUEEN ST W,IBMS Data
721259,438 COXWELL AVE ,IBMS Data
721261,438 EGLINTON AVE W,IBMS Data
721264,438 WELLINGTON ST W,IBMS Data
721269,439 KING ST W,IBMS Data
721277,43 A PRINCE ARTHUR AVE ,IBMS Data
721287,43 COLBORNE ST ,IBMS Data
721291,43 FREELAND ST ,IBMS Data
721292,43 FRONT ST E,IBMS Data
721294,43 GERRARD ST E,IBMS Data
722027,49 BRUNSWICK AVE ,IBMS Data
722033,49 FRASER AVE ,IBMS Data
722794,552 A MOUNT PLEASANT RD ,IBMS Data
722803,553 MOUNT PLEASANT RD ,IBMS Data
722804,553 QUEEN ST W,IBMS Data
722810,554 YONGE ST ,IBMS Data
722838,559 A QUEEN ST W,IBMS Data
723564,612 COLLEGE ST ,IBMS Data
723566,612 MARKHAM ST ,IBMS Data
723567,612 MOUNT PLEASANT RD ,IBMS Data
723568,612 SHERBOURNE ST ,IBMS Data
723570,612 YONGE ST ,IBMS Data
723571,613 A COLLEGE ST ,IBMS Data
723572,613 A MOUNT PLEASANT RD ,IBMS Data
723576,613 YONGE ST ,IBMS Data
723604,616 YONGE ST ,Both Datasets
723606,617 A COLLEGE ST ,IBMS Data
724338,6 AVENUE RD ,IBMS Data
724349,6 BREADALBANE ST ,IBMS Data
724355,6 CARLTON ST ,IBMS Data
724359,6 CHIPPEWA AVE ,IBMS Data
724360,6 COLLEGE ST ,IBMS Data
724369,14 QUEEN'S PARK CRES W,IBMS Data
724372,6 DRUMSNAB RD ,IBMS Data
724377,6 EMPRESS AVE ,IBMS Data
725121,7 AVENUE OF THE ISLANDS  ,IBMS Data
725122,7 A YORKVILLE AVE ,IBMS Data
725128,7 BERRYMAN ST ,IBMS Data
725136,7 BREADALBANE ST ,IBMS Data
725144,7 CASTLEFIELD AVE ,IBMS Data
725146,7 CECIL ST ,IBMS Data
725159,7 EARL ST ,IBMS Data
721950,492 DUNDAS ST W,IBMS Data
721954,493 ADELAIDE ST W,IBMS Data
725895,8 HEINTZMAN ST ,IBMS Data
725899,8 KEEWATIN AVE ,IBMS Data
725900,8 KING ST E,IBMS Data
725910,8 OLD WESTON RD ,IBMS Data
725926,8 WELLINGTON ST E,IBMS Data
712917,116 C HAZELTON AVE ,IBMS Data
725045,78 WELLESLEY ST E,IBMS Data
714860,155 CAMPUS WALK ,IBMS Data
715622,176 FRONT ST E,IBMS Data
721357,443 LAKESHORE AVE ,IBMS Data
721370,445 BROADVIEW AVE ,IBMS Data
721375,445 LAKESHORE AVE ,IBMS Data
721378,446 A MANOR RD E,IBMS Data
721384,446 LAKESHORE AVE ,IBMS Data
717576,239 A QUEEN ST W,IBMS Data
717583,239 RICHMOND ST W,IBMS Data
717589,23 A HOWARD ST ,IBMS Data
717599,23 BULWER ST ,IBMS Data
717620,23 ISABELLA ST ,IBMS Data
718303,268 KING ST W,IBMS Data
718307,2694 EGLINTON AVE W,IBMS Data
718308,2696 DUNDAS ST W,IBMS Data
718313,269 CARLTON ST ,IBMS Data
718315,269 FRONT ST E,IBMS Data
718320,26 A HENRY ST ,IBMS Data
718334,26 C HENRY ST ,IBMS Data
718338,26 D HENRY ST ,IBMS Data
719022,29 EARL ST ,IBMS Data
719053,2 A COLBORNE ST ,IBMS Data
719056,2 ADELAIDE PL ,IBMS Data
719060,2 A DUNDONALD ST ,IBMS Data
719061,2 A ELM ST ,IBMS Data
719066,2 A GIBSON AVE ,IBMS Data
720505,380 YONGE ST ,IBMS Data
719791,331 SACKVILLE ST ,IBMS Data
720525,385 ADELAIDE ST W,IBMS Data
720535,387 BRUNSWICK AVE ,IBMS Data
720538,387 YONGE ST ,IBMS Data
720556,38 A SHERBOURNE ST N,IBMS Data
720558,38 BALDWIN ST ,IBMS Data
721298,43 HAZELTON AVE ,IBMS Data
721307,43 METCALFE ST ,IBMS Data
721311,43 PRINCE ARTHUR AVE ,IBMS Data
721327,440 COXWELL AVE ,IBMS Data
721342,442 A QUEEN ST W,IBMS Data
722070,4 A WELLESLEY ST W,IBMS Data
722076,4 BOSWELL AVE ,IBMS Data
722089,4 CHURCH ST ,IBMS Data
722096,4 CUMBERLAND ST ,IBMS Data
722102,4 ELM ST ,IBMS Data
722107,4 GLEBE RD E,IBMS Data
722114,4 IRWIN AVE ,IBMS Data
722115,4 ISABELLA ST ,IBMS Data
718183,261 ADELAIDE ST W,IBMS Data
722860,55 GROSVENOR ST ,IBMS Data
722886,55 TEMPERANCE ST ,IBMS Data
720406,374 EGLINTON AVE W,IBMS Data
723612,617 YONGE ST ,IBMS Data
723620,619 A COLLEGE ST ,IBMS Data
723626,61 A JARVIS ST ,IBMS Data
723627,61 A JEFFERSON AVE ,IBMS Data
723631,61 AVENUE OF THE ISLANDS  ,IBMS Data
723636,61 COLLEGE ST ,IBMS Data
723638,61 FOUNDRY AVE ,IBMS Data
723643,61 JEFFERSON AVE ,IBMS Data
723657,620 A MOUNT PLEASANT RD ,IBMS Data
723660,620 UNIVERSITY AVE ,IBMS Data
724392,6 KEEWATIN AVE ,IBMS Data
724393,6 KING ST E,IBMS Data
724395,6 KING ST W,IBMS Data
724419,6 SCOTT ST ,IBMS Data
725168,7 HAYDEN ST ,IBMS Data
725171,7 HOWARD ST ,IBMS Data
725195,7 SHUTER ST ,IBMS Data
725204,7 SYLVAN AVE ,IBMS Data
725207,7 WELLESLEY ST W,IBMS Data
725972,90 PORTLAND ST ,IBMS Data
725977,90 SPRUCE ST ,IBMS Data
717469,2357 A QUEEN ST E,IBMS Data
725808,897 BROADVIEW AVE ,IBMS Data
717491,2361 YONGE ST ,IBMS Data
713682,12 A HENRY ST ,IBMS Data
713692,12 B HENRY ST ,IBMS Data
717734,2443 1/2 YONGE ST ,IBMS Data
717104,221 C RIVER ST ,IBMS Data
717109,221 FRONT ST E,IBMS Data
717123,2223 A BLOOR ST W,IBMS Data
717628,23 PARK RD ,IBMS Data
717630,23 POLSON ST ,IBMS Data
717632,23 PRINCE ARTHUR AVE ,IBMS Data
718349,26 GRANGE RD ,IBMS Data
718359,26 LOMBARD ST ,IBMS Data
718371,26 RUSKIN AVE ,IBMS Data
718389,270 B EGLINTON AVE W,IBMS Data
718393,270 KING ST W,IBMS Data
719069,2 A HEDDINGTON AVE ,IBMS Data
719070,2 A IRWIN AVE ,IBMS Data
719082,2 A PALMERSTON AVE ,IBMS Data
719095,2 B DUNDONALD ST ,IBMS Data
719110,2 BROADWAY AVE ,IBMS Data
723586,614 YONGE ST ,IBMS Data
719811,333 ADELAIDE ST W,IBMS Data
719834,334 QUEEN ST W,IBMS Data
720578,38 HANNA AVE ,IBMS Data
720591,39 QUEEN'S PARK CRES E,Both Datasets
720597,390 A QUEEN ST W,IBMS Data
721345,442 COXWELL AVE ,IBMS Data
721363,444 COXWELL AVE ,IBMS Data
721376,445 SACKVILLE ST ,IBMS Data
721385,446 MANOR RD E,IBMS Data
721389,447 A EASTERN AVE ,IBMS Data
721392,447 KING ST W,IBMS Data
718889,292 COLLEGE ST ,IBMS Data
722117,4 KEEWATIN AVE ,IBMS Data
722119,4 KING ST W,IBMS Data
722121,4 LANCASTER AVE ,IBMS Data
722128,4 MAITLAND ST ,IBMS Data
722129,4 MANOR RD E,IBMS Data
722150,4 ST JOSEPH ST ,IBMS Data
722151,4 ST PATRICK ST ,IBMS Data
722160,4 WESTMORELAND AVE ,IBMS Data
722161,4 WILSON PARK RD ,IBMS Data
722889,55 WELLINGTON ST W,IBMS Data
722901,56 1/2 ARGYLE ST ,IBMS Data
722902,561 A CHURCH ST ,IBMS Data
722911,563 A MOUNT PLEASANT RD ,IBMS Data
722928,565 ONTARIO ST ,IBMS Data
723662,621 A MOUNT PLEASANT RD ,IBMS Data
723668,621 YONGE ST ,IBMS Data
723671,622 A YONGE ST ,IBMS Data
723674,622 RICHMOND ST W,IBMS Data
723680,623 A YONGE ST ,IBMS Data
723685,623 YONGE ST ,IBMS Data
723704,627 A QUEEN ST W,IBMS Data
724439,700 DUPONT ST ,IBMS Data
724441,700 FLEET ST ,IBMS Data
724445,700 YONGE ST ,IBMS Data
724449,701 YONGE ST ,IBMS Data
724456,703 A MOUNT PLEASANT RD ,IBMS Data
724466,705 A MOUNT PLEASANT RD ,IBMS Data
724468,705 YONGE ST ,IBMS Data
725212,7 WOOD ST ,IBMS Data
725213,7 YORKVILLE AVE ,IBMS Data
725218,800 LAKESHORE AVE ,IBMS Data
726026,91 CHARLES ST W,IBMS Data
726036,91 NIAGARA ST ,IBMS Data
726770,77-79 PETER ST ,Both Datasets
726790,2523 A-2539 A LAKE SHORE BLVD W,Both Datasets
715222,1645 QUEEN ST W,IBMS Data
715234,164 BLOOR ST W,IBMS Data
718226,263 CARLTON ST ,IBMS Data
720443,379 QUEEN ST W,IBMS Data
721475,454 COLLEGE ST ,IBMS Data
722232,508 EGLINTON AVE W,IBMS Data
722242,50 A ABERDEEN AVE ,IBMS Data
717690,241 CARLTON ST ,IBMS Data
717692,241 QUEEN ST E,IBMS Data
717704,2428 YONGE ST ,IBMS Data
717705,242 A QUEEN ST W,IBMS Data
718409,271 CARLTON ST ,IBMS Data
718417,272 1/2 QUEEN ST W,IBMS Data
719120,2 C DERMOTT PL ,IBMS Data
719121,2 C DUNDONALD ST ,IBMS Data
719124,2 CLARENCE SQ ,IBMS Data
719128,2 COLBORNE ST ,IBMS Data
719129,2 COLLEGE ST ,IBMS Data
719130,2 COOPER ST ,IBMS Data
719138,2 DAVISVILLE AVE ,IBMS Data
719139,2 D DUNDONALD ST ,IBMS Data
719150,2 E DUNDONALD ST ,IBMS Data
725202,7 ST NICHOLAS ST ,IBMS Data
720625,393 QUEEN ST E,IBMS Data
720626,394 ADELAIDE ST W,IBMS Data
720632,395 A MARKHAM ST ,IBMS Data
720634,395 A SACKVILLE ST ,IBMS Data
720663,39 A HAZELTON AVE ,IBMS Data
721396,448 EGLINTON AVE W,IBMS Data
721409,44 BERNARD AVE ,IBMS Data
722168,500 A EGLINTON AVE W,IBMS Data
722170,500 DUNDAS ST W,IBMS Data
722186,502 1/2 YONGE ST ,IBMS Data
722939,567 CHURCH ST ,IBMS Data
722947,569 1/2 YONGE ST ,IBMS Data
722949,569 CHURCH ST ,IBMS Data
722952,56 A ARGYLE ST ,IBMS Data
722953,56 A BLYTHWOOD RD ,IBMS Data
722959,56 ATLANTIC AVE ,IBMS Data
722962,56 BERKELEY ST ,IBMS Data
722974,56 ELGIN AVE ,IBMS Data
723710,627 YONGE ST ,IBMS Data
723712,628 KING ST W,IBMS Data
723716,629 A MOUNT PLEASANT RD ,IBMS Data
723719,629 YONGE ST ,IBMS Data
723720,62 A GEORGE ST ,IBMS Data
723728,62 B BERNARD AVE ,IBMS Data
723732,62 CHARLES ST E,IBMS Data
723739,62 FRASER AVE ,IBMS Data
723740,62 GEORGE ST ,IBMS Data
723753,62 WIDMER ST ,IBMS Data
723756,630 YONGE ST ,IBMS Data
724487,70 A BRUNSWICK AVE ,IBMS Data
724494,70 CENTRE AVE ,IBMS Data
724495,70 CHARLES ST E,IBMS Data
724498,70 DALE AVE ,IBMS Data
724516,70 PETER ST ,IBMS Data
724522,70 SILVER BIRCH AVE ,IBMS Data
724526,70 WELLESLEY ST E,IBMS Data
725260,80 A LOWTHER AVE ,IBMS Data
725262,80 A ROXBOROUGH ST E,IBMS Data
725263,80 A SPADINA AVE ,IBMS Data
725265,80 BAIN AVE ,IBMS Data
725269,80 CENTRE ISLAND PK ,IBMS Data
725274,80 FRASER AVE ,IBMS Data
725276,80 GERRARD ST E,IBMS Data
725288,80 PETER ST ,IBMS Data
725292,80 SPADINA AVE ,IBMS Data
721290,43 ELM AVE ,IBMS Data
726037,91 PARLIAMENT ST ,IBMS Data
726830,16-18 PICKERING TOWN LINE ,Both Datasets
720481,23 QUEEN'S PARK CRES E,Both Datasets
716001,18 WILLIAMSON RD ,IBMS Data
716021,190 PRINCES BLVD ,IBMS Data
712200,101 SPRUCE ST ,IBMS Data
712962,117 A GLEN RD ,IBMS Data
720448,37 A ELM AVE ,IBMS Data
720453,37 B ELM AVE ,IBMS Data
719186,2 LIBERTY ST ,IBMS Data
719191,2 MAITLAND ST ,IBMS Data
725951,908 YONGE ST ,IBMS Data
717723,2436 YONGE ST ,IBMS Data
717729,243 QUEEN ST E,IBMS Data
717730,243 QUEEN ST W,IBMS Data
717737,2447 1/2 YONGE ST ,IBMS Data
717741,244 BAY ST ,IBMS Data
718369,26 RICHMOND ST E,IBMS Data
718444,273 CARLTON ST ,IBMS Data
718445,273 COLLEGE ST ,IBMS Data
718446,273 RICHMOND ST W,IBMS Data
718460,274 DUFFERIN ST ,IBMS Data
718475,275 COLLEGE ST ,IBMS Data
718480,275 MANITOBA DR ,IBMS Data
719176,2 IRWIN AVE ,IBMS Data
719177,2 ISABELLA ST ,IBMS Data
719189,2 LOLA RD ,IBMS Data
719190,2 LOMBARD ST ,IBMS Data
719206,2 PHIPPS ST ,IBMS Data
719900,33 A SHERBOURNE ST ,IBMS Data
719914,33 DRAPER ST ,IBMS Data
719915,33 DUNDAS SQ ,IBMS Data
719918,33 FREELAND ST ,IBMS Data
719923,33 HAZELTON AVE ,IBMS Data
719935,33 POLSON ST ,IBMS Data
718906,2947 DUNDAS ST W,IBMS Data
720678,43 QUEEN'S PARK CRES E,Both Datasets
720679,59 QUEEN'S PARK CRES E,IBMS Data
720684,39 FRONT ST E,IBMS Data
720688,39 HAZELTON AVE ,IBMS Data
720699,39 OLD BREWERY LANE ,IBMS Data
720703,39 ROSE AVE ,IBMS Data
721461,451 YONGE ST ,IBMS Data
721474,454 CHURCH ST ,IBMS Data
722214,505 RICHMOND ST W,IBMS Data
722218,506 A QUEEN ST W,IBMS Data
722226,507 CHURCH ST ,IBMS Data
722234,509 1/2 CHURCH ST ,IBMS Data
722238,509 CHURCH ST ,IBMS Data
722253,50 BLUE JAYS WAY ,IBMS Data
722254,50 BPNICHOL LANE ,IBMS Data
722258,50 CENTRE ISLAND PK ,IBMS Data
718235,263 QUEEN ST E,IBMS Data
722997,571 A MOUNT PLEASANT RD ,IBMS Data
722998,571 CHURCH ST ,IBMS Data
723005,572 KING ST W,IBMS Data
723006,572 YONGE ST ,IBMS Data
723007,573 A MOUNT PLEASANT RD ,IBMS Data
723031,578 QUEEN ST W,IBMS Data
723763,631 QUEEN ST W,IBMS Data
723764,631 YONGE ST ,IBMS Data
723766,633 1/2 QUEEN ST W,IBMS Data
723768,633 A MOUNT PLEASANT RD ,IBMS Data
723774,633 YONGE ST ,IBMS Data
723785,635 YONGE ST ,IBMS Data
723801,637 YONGE ST ,IBMS Data
724560,71 BATHURST ST ,IBMS Data
724562,71 B ELM ST ,IBMS Data
724569,71 GLOUCESTER ST ,IBMS Data
725317,814 BROADVIEW AVE ,IBMS Data
725327,817 A BROADVIEW AVE ,IBMS Data
725347,81 BEECH AVE ,IBMS Data
726091,928 QUEEN ST E,IBMS Data
726097,92 A SCOLLARD ST ,IBMS Data
726108,92 LEWIS ST ,IBMS Data
726110,92 SPRUCE ST ,IBMS Data
726113,930 A QUEEN ST E,IBMS Data
726127,932 A QUEEN ST E,IBMS Data
724428,6 WESTMORELAND AVE ,IBMS Data
726897,1133-1377 SHEPPARD AVE W,Both Datasets
707349,9 ST NICHOLAS ST ,Both Datasets
721760,57 QUEEN'S PARK CRES E,Both Datasets
